id,self_employment_type,branch,background,gender,period,self_empl_persons,avg_personal_income,avg_self_empl_income
536659,4th_category_group,"Culture, sports and recreation",Western,Male,2018,0.1,56.3,45.0
538206,4th_category_group,Other service activities,Netherlands,Male,2011,0.3,55.5,50.0
538207,4th_category_group,Other service activities,Netherlands,Male,2012,0.3,57.3,51.9
538208,4th_category_group,Other service activities,Netherlands,Male,2013,0.3,56.6,48.8
538209,4th_category_group,Other service activities,Netherlands,Male,2014,0.2,55.1,48.6
538210,4th_category_group,Other service activities,Netherlands,Male,2015,0.2,56.1,49.7
538211,4th_category_group,Other service activities,Netherlands,Male,2016,0.2,54.2,49.2
538212,4th_category_group,Other service activities,Netherlands,Male,2017,0.2,62.8,53.2
538213,4th_category_group,Other service activities,Netherlands,Male,2018,0.2,58.4,50.5
538214,4th_category_group,Other service activities,Netherlands,Male,2019,0.3,58.3,50.6
538225,4th_category_group,Other service activities,Netherlands,Female,2016,0.1,36.9,29.1
538227,4th_category_group,Other service activities,Netherlands,Female,2018,0.1,39.9,36.2
538228,4th_category_group,Other service activities,Netherlands,Female,2019,0.1,40.8,41.1
542994,4th_category_group,Unknown,Netherlands,Male,2011,0.3,104.1,97.5
542995,4th_category_group,Unknown,Netherlands,Male,2012,0.3,132.7,137.1
542997,4th_category_group,Unknown,Netherlands,Male,2014,0.6,90.9,63.3
542998,4th_category_group,Unknown,Netherlands,Male,2015,0.4,97.1,65.3
542999,4th_category_group,Unknown,Netherlands,Male,2016,0.4,88.7,70.1
543000,4th_category_group,Unknown,Netherlands,Male,2017,0.4,106.9,71.6
543001,4th_category_group,Unknown,Netherlands,Male,2018,0.2,63.0,57.6
543002,4th_category_group,Unknown,Netherlands,Male,2019,0.2,53.6,48.2
543011,4th_category_group,Unknown,Netherlands,Female,2014,0.1,53.2,36.6
543013,4th_category_group,Unknown,Netherlands,Female,2016,0.1,46.7,35.5
543014,4th_category_group,Unknown,Netherlands,Female,2017,0.1,46.6,27.1
543015,4th_category_group,Unknown,Netherlands,Female,2018,0.1,37.8,31.9
543016,4th_category_group,Unknown,Netherlands,Female,2019,0.1,33.7,27.4
558954,4th_category_group,"Agriculture, forestry and fishing",Netherlands,Male,2011,2.2,54.5,50.8
558955,4th_category_group,"Agriculture, forestry and fishing",Netherlands,Male,2012,2.2,55.3,51.9
558956,4th_category_group,"Agriculture, forestry and fishing",Netherlands,Male,2013,2.2,57.4,52.7
558957,4th_category_group,"Agriculture, forestry and fishing",Netherlands,Male,2014,2.2,56.4,52.8
558958,4th_category_group,"Agriculture, forestry and fishing",Netherlands,Male,2015,2.2,57.0,53.1
558959,4th_category_group,"Agriculture, forestry and fishing",Netherlands,Male,2016,2.3,56.1,53.8
558960,4th_category_group,"Agriculture, forestry and fishing",Netherlands,Male,2017,2.3,61.3,55.6
558961,4th_category_group,"Agriculture, forestry and fishing",Netherlands,Male,2018,2.5,60.3,55.6
558962,4th_category_group,"Agriculture, forestry and fishing",Netherlands,Male,2019,2.4,61.6,57.0
558963,4th_category_group,"Agriculture, forestry and fishing",Netherlands,Male,2020,2.5,63.5,58.4
558968,4th_category_group,"Agriculture, forestry and fishing",Netherlands,Female,2011,0.7,34.0,33.0
558969,4th_category_group,"Agriculture, forestry and fishing",Netherlands,Female,2012,0.6,35.6,34.8
558970,4th_category_group,"Agriculture, forestry and fishing",Netherlands,Female,2013,0.6,37.9,35.9
558971,4th_category_group,"Agriculture, forestry and fishing",Netherlands,Female,2014,0.6,36.5,35.9
558972,4th_category_group,"Agriculture, forestry and fishing",Netherlands,Female,2015,0.6,37.5,37.5
558973,4th_category_group,"Agriculture, forestry and fishing",Netherlands,Female,2016,0.6,37.9,37.5
558974,4th_category_group,"Agriculture, forestry and fishing",Netherlands,Female,2017,0.6,39.9,39.5
558975,4th_category_group,"Agriculture, forestry and fishing",Netherlands,Female,2018,0.6,40.2,40.8
558976,4th_category_group,"Agriculture, forestry and fishing",Netherlands,Female,2019,0.5,42.4,42.9
562146,4th_category_group,Manufacturing,Netherlands,Male,2011,7.5,75.2,65.8
562147,4th_category_group,Manufacturing,Netherlands,Male,2012,7.1,76.1,66.8
562148,4th_category_group,Manufacturing,Netherlands,Male,2013,6.9,77.8,67.8
562149,4th_category_group,Manufacturing,Netherlands,Male,2014,7.1,75.8,66.8
562150,4th_category_group,Manufacturing,Netherlands,Male,2015,6.9,77.0,67.0
562151,4th_category_group,Manufacturing,Netherlands,Male,2016,7.1,77.5,67.4
562152,4th_category_group,Manufacturing,Netherlands,Male,2017,6.8,82.5,69.7
562153,4th_category_group,Manufacturing,Netherlands,Male,2018,7.1,78.4,69.1
562154,4th_category_group,Manufacturing,Netherlands,Male,2019,6.9,79.2,69.5
562155,4th_category_group,Manufacturing,Netherlands,Male,2020,6.9,80.2,70.2
562160,4th_category_group,Manufacturing,Netherlands,Female,2011,2.0,38.2,34.1
562161,4th_category_group,Manufacturing,Netherlands,Female,2012,1.8,39.4,35.7
562162,4th_category_group,Manufacturing,Netherlands,Female,2013,1.7,41.2,36.4
562163,4th_category_group,Manufacturing,Netherlands,Female,2014,1.6,41.9,38.2
562164,4th_category_group,Manufacturing,Netherlands,Female,2015,1.5,43.3,39.4
562165,4th_category_group,Manufacturing,Netherlands,Female,2016,1.6,43.6,39.7
562166,4th_category_group,Manufacturing,Netherlands,Female,2017,1.5,45.9,41.6
562167,4th_category_group,Manufacturing,Netherlands,Female,2018,1.5,46.5,43.0
562168,4th_category_group,Manufacturing,Netherlands,Female,2019,1.3,49.4,45.0
562188,4th_category_group,Manufacturing,Western,Male,2011,0.4,78.9,69.4
562189,4th_category_group,Manufacturing,Western,Male,2012,0.4,77.0,69.1
562190,4th_category_group,Manufacturing,Western,Male,2013,0.4,74.7,68.9
562191,4th_category_group,Manufacturing,Western,Male,2014,0.4,76.6,69.5
562192,4th_category_group,Manufacturing,Western,Male,2015,0.4,77.5,70.7
562193,4th_category_group,Manufacturing,Western,Male,2016,0.4,79.3,71.8
562194,4th_category_group,Manufacturing,Western,Male,2017,0.4,82.2,69.9
562195,4th_category_group,Manufacturing,Western,Male,2018,0.4,77.4,67.9
562196,4th_category_group,Manufacturing,Western,Male,2019,0.4,77.4,69.5
562202,4th_category_group,Manufacturing,Western,Female,2011,0.1,45.1,41.2
562203,4th_category_group,Manufacturing,Western,Female,2012,0.1,46.4,43.0
562204,4th_category_group,Manufacturing,Western,Female,2013,0.1,46.8,42.4
562205,4th_category_group,Manufacturing,Western,Female,2014,0.1,47.9,44.8
562206,4th_category_group,Manufacturing,Western,Female,2015,0.1,47.3,43.0
562207,4th_category_group,Manufacturing,Western,Female,2016,0.1,48.0,39.6
562208,4th_category_group,Manufacturing,Western,Female,2017,0.1,52.0,45.5
562209,4th_category_group,Manufacturing,Western,Female,2018,0.1,51.2,45.0
562210,4th_category_group,Manufacturing,Western,Female,2019,0.1,54.5,48.4
562230,4th_category_group,Manufacturing,Non-western,Male,2011,0.1,56.7,47.1
562231,4th_category_group,Manufacturing,Non-western,Male,2012,0.1,59.0,50.6
562232,4th_category_group,Manufacturing,Non-western,Male,2013,0.2,58.0,52.1
562233,4th_category_group,Manufacturing,Non-western,Male,2014,0.1,63.5,50.0
562234,4th_category_group,Manufacturing,Non-western,Male,2015,0.2,60.9,48.3
562235,4th_category_group,Manufacturing,Non-western,Male,2016,0.2,62.4,50.2
562236,4th_category_group,Manufacturing,Non-western,Male,2017,0.2,61.5,50.3
562237,4th_category_group,Manufacturing,Non-western,Male,2018,0.2,61.1,53.4
562238,4th_category_group,Manufacturing,Non-western,Male,2019,0.2,61.5,53.9
565338,4th_category_group,Water supply and waste management,Netherlands,Male,2011,0.2,79.8,67.8
565339,4th_category_group,Water supply and waste management,Netherlands,Male,2012,0.2,84.2,69.9
565340,4th_category_group,Water supply and waste management,Netherlands,Male,2013,0.2,84.7,74.6
565341,4th_category_group,Water supply and waste management,Netherlands,Male,2014,0.2,85.0,71.8
565342,4th_category_group,Water supply and waste management,Netherlands,Male,2015,0.2,83.2,67.3
565343,4th_category_group,Water supply and waste management,Netherlands,Male,2016,0.2,86.7,73.0
565344,4th_category_group,Water supply and waste management,Netherlands,Male,2017,0.2,90.5,72.6
565345,4th_category_group,Water supply and waste management,Netherlands,Male,2018,0.2,86.1,69.7
565346,4th_category_group,Water supply and waste management,Netherlands,Male,2019,0.2,83.2,71.3
566934,4th_category_group,Construction,Netherlands,Male,2011,9.2,67.2,60.6
566935,4th_category_group,Construction,Netherlands,Male,2012,8.6,67.0,60.4
566936,4th_category_group,Construction,Netherlands,Male,2013,8.0,67.5,60.7
566937,4th_category_group,Construction,Netherlands,Male,2014,7.8,66.8,60.1
566938,4th_category_group,Construction,Netherlands,Male,2015,7.6,67.7,60.3
566939,4th_category_group,Construction,Netherlands,Male,2016,7.9,67.8,60.9
566940,4th_category_group,Construction,Netherlands,Male,2017,7.6,72.4,62.5
566941,4th_category_group,Construction,Netherlands,Male,2018,8.1,70.5,63.1
566942,4th_category_group,Construction,Netherlands,Male,2019,8.1,71.5,64.6
566943,4th_category_group,Construction,Netherlands,Male,2020,8.1,74.0,66.3
566948,4th_category_group,Construction,Netherlands,Female,2011,2.1,32.9,29.5
566949,4th_category_group,Construction,Netherlands,Female,2012,1.9,33.3,29.8
566950,4th_category_group,Construction,Netherlands,Female,2013,1.6,34.3,30.4
566951,4th_category_group,Construction,Netherlands,Female,2014,1.6,34.2,30.5
566952,4th_category_group,Construction,Netherlands,Female,2015,1.4,35.2,31.8
566953,4th_category_group,Construction,Netherlands,Female,2016,1.5,35.1,30.8
566954,4th_category_group,Construction,Netherlands,Female,2017,1.3,37.4,32.4
566955,4th_category_group,Construction,Netherlands,Female,2018,1.3,38.3,33.5
566956,4th_category_group,Construction,Netherlands,Female,2019,1.2,41.0,36.0
566976,4th_category_group,Construction,Western,Male,2011,0.3,65.0,59.3
566977,4th_category_group,Construction,Western,Male,2012,0.3,66.0,59.8
566978,4th_category_group,Construction,Western,Male,2013,0.3,63.1,55.9
566979,4th_category_group,Construction,Western,Male,2014,0.3,61.3,55.1
566980,4th_category_group,Construction,Western,Male,2015,0.3,62.1,55.8
566981,4th_category_group,Construction,Western,Male,2016,0.3,62.5,58.5
566982,4th_category_group,Construction,Western,Male,2017,0.3,62.7,56.4
566983,4th_category_group,Construction,Western,Male,2018,0.3,64.5,60.0
566984,4th_category_group,Construction,Western,Male,2019,0.3,65.9,62.8
567018,4th_category_group,Construction,Non-western,Male,2011,0.2,52.7,46.5
567019,4th_category_group,Construction,Non-western,Male,2012,0.2,54.1,49.8
567020,4th_category_group,Construction,Non-western,Male,2013,0.2,51.8,48.1
567021,4th_category_group,Construction,Non-western,Male,2014,0.2,51.3,46.4
567022,4th_category_group,Construction,Non-western,Male,2015,0.2,53.7,48.0
567023,4th_category_group,Construction,Non-western,Male,2016,0.2,53.5,48.5
567024,4th_category_group,Construction,Non-western,Male,2017,0.2,53.8,50.4
567025,4th_category_group,Construction,Non-western,Male,2018,0.3,57.5,51.9
567026,4th_category_group,Construction,Non-western,Male,2019,0.3,59.2,51.9
568530,4th_category_group,Wholesale and retail trade,Netherlands,Male,2011,18.1,70.7,62.0
568531,4th_category_group,Wholesale and retail trade,Netherlands,Male,2012,17.6,71.0,62.8
568532,4th_category_group,Wholesale and retail trade,Netherlands,Male,2013,17.1,72.1,63.3
568533,4th_category_group,Wholesale and retail trade,Netherlands,Male,2014,17.1,71.2,62.8
568534,4th_category_group,Wholesale and retail trade,Netherlands,Male,2015,16.7,72.1,63.4
568535,4th_category_group,Wholesale and retail trade,Netherlands,Male,2016,17.3,72.2,64.3
568536,4th_category_group,Wholesale and retail trade,Netherlands,Male,2017,16.4,76.6,66.0
568537,4th_category_group,Wholesale and retail trade,Netherlands,Male,2018,17.3,74.2,65.7
568538,4th_category_group,Wholesale and retail trade,Netherlands,Male,2019,16.6,75.2,66.9
568539,4th_category_group,Wholesale and retail trade,Netherlands,Male,2020,16.5,76.2,67.8
568544,4th_category_group,Wholesale and retail trade,Netherlands,Female,2011,5.8,41.0,37.8
568545,4th_category_group,Wholesale and retail trade,Netherlands,Female,2012,5.5,42.0,39.0
568546,4th_category_group,Wholesale and retail trade,Netherlands,Female,2013,5.1,43.0,39.8
568547,4th_category_group,Wholesale and retail trade,Netherlands,Female,2014,4.9,42.8,40.1
568548,4th_category_group,Wholesale and retail trade,Netherlands,Female,2015,4.7,43.6,40.8
568549,4th_category_group,Wholesale and retail trade,Netherlands,Female,2016,4.6,44.2,41.7
568550,4th_category_group,Wholesale and retail trade,Netherlands,Female,2017,4.5,46.8,43.3
568551,4th_category_group,Wholesale and retail trade,Netherlands,Female,2018,4.4,47.3,45.0
568552,4th_category_group,Wholesale and retail trade,Netherlands,Female,2019,4.0,50.0,45.7
568553,4th_category_group,Wholesale and retail trade,Netherlands,Female,2020,3.9,51.5,46.5
568572,4th_category_group,Wholesale and retail trade,Western,Male,2011,1.2,77.2,66.1
568573,4th_category_group,Wholesale and retail trade,Western,Male,2012,1.1,75.8,66.5
568574,4th_category_group,Wholesale and retail trade,Western,Male,2013,1.1,75.7,66.3
568575,4th_category_group,Wholesale and retail trade,Western,Male,2014,1.1,76.1,67.7
568576,4th_category_group,Wholesale and retail trade,Western,Male,2015,1.1,75.6,66.7
568577,4th_category_group,Wholesale and retail trade,Western,Male,2016,1.1,76.2,68.1
568578,4th_category_group,Wholesale and retail trade,Western,Male,2017,1.1,80.8,69.5
568579,4th_category_group,Wholesale and retail trade,Western,Male,2018,1.1,78.8,70.1
568580,4th_category_group,Wholesale and retail trade,Western,Male,2019,1.1,79.5,69.0
568586,4th_category_group,Wholesale and retail trade,Western,Female,2011,0.5,46.8,40.8
568587,4th_category_group,Wholesale and retail trade,Western,Female,2012,0.5,48.5,43.1
568588,4th_category_group,Wholesale and retail trade,Western,Female,2013,0.4,49.3,44.1
568589,4th_category_group,Wholesale and retail trade,Western,Female,2014,0.4,49.5,45.0
568590,4th_category_group,Wholesale and retail trade,Western,Female,2015,0.4,51.2,46.1
568591,4th_category_group,Wholesale and retail trade,Western,Female,2016,0.4,52.5,45.6
568592,4th_category_group,Wholesale and retail trade,Western,Female,2017,0.4,53.8,47.0
568593,4th_category_group,Wholesale and retail trade,Western,Female,2018,0.4,53.8,47.5
568594,4th_category_group,Wholesale and retail trade,Western,Female,2019,0.4,56.0,49.8
568614,4th_category_group,Wholesale and retail trade,Non-western,Male,2011,0.7,60.6,50.6
568615,4th_category_group,Wholesale and retail trade,Non-western,Male,2012,0.7,58.4,48.7
568616,4th_category_group,Wholesale and retail trade,Non-western,Male,2013,0.8,56.9,48.0
568617,4th_category_group,Wholesale and retail trade,Non-western,Male,2014,0.8,57.8,48.0
568618,4th_category_group,Wholesale and retail trade,Non-western,Male,2015,0.8,57.6,47.8
568619,4th_category_group,Wholesale and retail trade,Non-western,Male,2016,0.9,58.7,49.2
568620,4th_category_group,Wholesale and retail trade,Non-western,Male,2017,1.0,58.7,49.3
568621,4th_category_group,Wholesale and retail trade,Non-western,Male,2018,1.0,59.8,50.5
568622,4th_category_group,Wholesale and retail trade,Non-western,Male,2019,1.1,59.9,49.1
568628,4th_category_group,Wholesale and retail trade,Non-western,Female,2011,0.2,48.0,41.5
568629,4th_category_group,Wholesale and retail trade,Non-western,Female,2012,0.2,47.2,42.2
568630,4th_category_group,Wholesale and retail trade,Non-western,Female,2013,0.2,47.5,42.8
568631,4th_category_group,Wholesale and retail trade,Non-western,Female,2014,0.2,46.7,43.2
568632,4th_category_group,Wholesale and retail trade,Non-western,Female,2015,0.2,46.0,43.2
568633,4th_category_group,Wholesale and retail trade,Non-western,Female,2016,0.2,43.2,41.9
568634,4th_category_group,Wholesale and retail trade,Non-western,Female,2017,0.2,46.2,44.0
568635,4th_category_group,Wholesale and retail trade,Non-western,Female,2018,0.2,46.9,45.0
568636,4th_category_group,Wholesale and retail trade,Non-western,Female,2019,0.2,43.6,42.4
570126,4th_category_group,Transportation and storage,Netherlands,Male,2011,3.0,68.5,60.2
570127,4th_category_group,Transportation and storage,Netherlands,Male,2012,2.9,68.9,60.2
570128,4th_category_group,Transportation and storage,Netherlands,Male,2013,2.7,71.8,62.8
570129,4th_category_group,Transportation and storage,Netherlands,Male,2014,2.8,70.9,62.6
570130,4th_category_group,Transportation and storage,Netherlands,Male,2015,2.8,73.8,62.8
570131,4th_category_group,Transportation and storage,Netherlands,Male,2016,2.8,74.1,63.8
570132,4th_category_group,Transportation and storage,Netherlands,Male,2017,2.7,78.7,66.4
570133,4th_category_group,Transportation and storage,Netherlands,Male,2018,2.8,76.2,67.1
570134,4th_category_group,Transportation and storage,Netherlands,Male,2019,2.8,77.0,67.2
570135,4th_category_group,Transportation and storage,Netherlands,Male,2020,2.8,77.0,68.5
570140,4th_category_group,Transportation and storage,Netherlands,Female,2011,0.8,39.5,35.1
570141,4th_category_group,Transportation and storage,Netherlands,Female,2012,0.8,40.2,36.1
570142,4th_category_group,Transportation and storage,Netherlands,Female,2013,0.7,41.3,36.8
570143,4th_category_group,Transportation and storage,Netherlands,Female,2014,0.7,41.8,37.6
570144,4th_category_group,Transportation and storage,Netherlands,Female,2015,0.7,42.8,39.5
570145,4th_category_group,Transportation and storage,Netherlands,Female,2016,0.7,44.0,41.3
570146,4th_category_group,Transportation and storage,Netherlands,Female,2017,0.7,46.3,44.0
570147,4th_category_group,Transportation and storage,Netherlands,Female,2018,0.7,45.2,43.3
570148,4th_category_group,Transportation and storage,Netherlands,Female,2019,0.6,48.2,45.0
570168,4th_category_group,Transportation and storage,Western,Male,2011,0.2,78.9,62.7
570169,4th_category_group,Transportation and storage,Western,Male,2012,0.2,77.9,62.4
570170,4th_category_group,Transportation and storage,Western,Male,2013,0.2,74.7,63.6
570171,4th_category_group,Transportation and storage,Western,Male,2014,0.2,73.9,60.6
570172,4th_category_group,Transportation and storage,Western,Male,2015,0.2,74.1,61.5
570173,4th_category_group,Transportation and storage,Western,Male,2016,0.2,72.8,60.4
570174,4th_category_group,Transportation and storage,Western,Male,2017,0.2,72.4,64.0
570175,4th_category_group,Transportation and storage,Western,Male,2018,0.2,73.6,60.4
570176,4th_category_group,Transportation and storage,Western,Male,2019,0.2,73.3,63.6
570213,4th_category_group,Transportation and storage,Non-western,Male,2014,0.1,47.5,44.0
570214,4th_category_group,Transportation and storage,Non-western,Male,2015,0.1,50.1,47.2
570215,4th_category_group,Transportation and storage,Non-western,Male,2016,0.1,48.2,45.2
570216,4th_category_group,Transportation and storage,Non-western,Male,2017,0.2,48.7,45.0
570217,4th_category_group,Transportation and storage,Non-western,Male,2018,0.2,51.6,45.2
570218,4th_category_group,Transportation and storage,Non-western,Male,2019,0.2,54.4,48.0
571722,4th_category_group,Accommodation and food serving,Netherlands,Male,2011,2.1,58.3,51.5
571723,4th_category_group,Accommodation and food serving,Netherlands,Male,2012,2.1,58.5,51.4
571724,4th_category_group,Accommodation and food serving,Netherlands,Male,2013,2.1,58.7,51.5
571725,4th_category_group,Accommodation and food serving,Netherlands,Male,2014,2.1,59.3,52.5
571726,4th_category_group,Accommodation and food serving,Netherlands,Male,2015,2.2,59.8,52.5
571727,4th_category_group,Accommodation and food serving,Netherlands,Male,2016,2.3,61.9,53.2
571728,4th_category_group,Accommodation and food serving,Netherlands,Male,2017,2.3,64.4,54.3
571729,4th_category_group,Accommodation and food serving,Netherlands,Male,2018,2.4,64.0,56.2
571730,4th_category_group,Accommodation and food serving,Netherlands,Male,2019,2.5,64.6,57.0
571736,4th_category_group,Accommodation and food serving,Netherlands,Female,2011,1.0,41.5,40.1
571737,4th_category_group,Accommodation and food serving,Netherlands,Female,2012,1.0,42.7,41.9
571738,4th_category_group,Accommodation and food serving,Netherlands,Female,2013,1.0,43.3,41.7
571739,4th_category_group,Accommodation and food serving,Netherlands,Female,2014,0.9,44.4,43.0
571740,4th_category_group,Accommodation and food serving,Netherlands,Female,2015,0.9,46.1,44.0
571741,4th_category_group,Accommodation and food serving,Netherlands,Female,2016,1.0,46.6,44.4
571742,4th_category_group,Accommodation and food serving,Netherlands,Female,2017,1.0,49.4,45.4
571743,4th_category_group,Accommodation and food serving,Netherlands,Female,2018,1.0,48.9,45.5
571744,4th_category_group,Accommodation and food serving,Netherlands,Female,2019,1.0,51.6,47.1
571764,4th_category_group,Accommodation and food serving,Western,Male,2011,0.3,57.1,50.3
571765,4th_category_group,Accommodation and food serving,Western,Male,2012,0.3,58.4,52.6
571766,4th_category_group,Accommodation and food serving,Western,Male,2013,0.3,58.1,51.7
571767,4th_category_group,Accommodation and food serving,Western,Male,2014,0.3,58.4,51.7
571768,4th_category_group,Accommodation and food serving,Western,Male,2015,0.3,59.0,51.6
571769,4th_category_group,Accommodation and food serving,Western,Male,2016,0.3,58.4,51.7
571770,4th_category_group,Accommodation and food serving,Western,Male,2017,0.3,60.0,51.8
571771,4th_category_group,Accommodation and food serving,Western,Male,2018,0.4,59.7,53.3
571772,4th_category_group,Accommodation and food serving,Western,Male,2019,0.4,58.8,54.2
571778,4th_category_group,Accommodation and food serving,Western,Female,2011,0.1,43.3,42.1
571779,4th_category_group,Accommodation and food serving,Western,Female,2012,0.1,43.6,42.5
571780,4th_category_group,Accommodation and food serving,Western,Female,2013,0.1,44.2,43.6
571781,4th_category_group,Accommodation and food serving,Western,Female,2014,0.1,45.5,44.0
571782,4th_category_group,Accommodation and food serving,Western,Female,2015,0.1,46.7,44.0
571783,4th_category_group,Accommodation and food serving,Western,Female,2016,0.1,46.2,44.0
571784,4th_category_group,Accommodation and food serving,Western,Female,2017,0.1,47.4,44.4
571785,4th_category_group,Accommodation and food serving,Western,Female,2018,0.1,46.1,43.5
571786,4th_category_group,Accommodation and food serving,Western,Female,2019,0.1,49.7,45.0
571806,4th_category_group,Accommodation and food serving,Non-western,Male,2011,0.4,51.3,45.0
571807,4th_category_group,Accommodation and food serving,Non-western,Male,2012,0.4,51.1,45.1
571808,4th_category_group,Accommodation and food serving,Non-western,Male,2013,0.4,50.8,45.4
571809,4th_category_group,Accommodation and food serving,Non-western,Male,2014,0.5,49.7,45.4
571810,4th_category_group,Accommodation and food serving,Non-western,Male,2015,0.5,50.7,45.4
571811,4th_category_group,Accommodation and food serving,Non-western,Male,2016,0.6,52.1,45.5
571812,4th_category_group,Accommodation and food serving,Non-western,Male,2017,0.6,54.3,47.6
571813,4th_category_group,Accommodation and food serving,Non-western,Male,2018,0.7,56.7,49.8
571814,4th_category_group,Accommodation and food serving,Non-western,Male,2019,0.7,56.4,48.6
571820,4th_category_group,Accommodation and food serving,Non-western,Female,2011,0.1,40.4,36.1
571821,4th_category_group,Accommodation and food serving,Non-western,Female,2012,0.2,41.2,36.3
571822,4th_category_group,Accommodation and food serving,Non-western,Female,2013,0.2,40.4,37.9
571823,4th_category_group,Accommodation and food serving,Non-western,Female,2014,0.2,37.8,38.6
571824,4th_category_group,Accommodation and food serving,Non-western,Female,2015,0.2,40.2,38.8
571825,4th_category_group,Accommodation and food serving,Non-western,Female,2016,0.2,42.7,39.8
571826,4th_category_group,Accommodation and food serving,Non-western,Female,2017,0.2,44.9,42.0
571827,4th_category_group,Accommodation and food serving,Non-western,Female,2018,0.3,46.4,45.0
571828,4th_category_group,Accommodation and food serving,Non-western,Female,2019,0.3,48.0,45.0
573318,4th_category_group,Information and communication,Netherlands,Male,2011,2.7,70.1,62.8
573319,4th_category_group,Information and communication,Netherlands,Male,2012,2.7,71.2,64.3
573320,4th_category_group,Information and communication,Netherlands,Male,2013,2.7,72.1,65.0
573321,4th_category_group,Information and communication,Netherlands,Male,2014,2.9,71.4,65.3
573322,4th_category_group,Information and communication,Netherlands,Male,2015,3.0,71.1,64.8
573323,4th_category_group,Information and communication,Netherlands,Male,2016,3.4,71.4,65.1
573324,4th_category_group,Information and communication,Netherlands,Male,2017,3.4,76.0,66.7
573325,4th_category_group,Information and communication,Netherlands,Male,2018,3.5,72.6,66.0
573326,4th_category_group,Information and communication,Netherlands,Male,2019,3.4,74.5,67.6
573327,4th_category_group,Information and communication,Netherlands,Male,2020,3.4,75.1,68.2
573332,4th_category_group,Information and communication,Netherlands,Female,2011,0.4,45.4,39.6
573333,4th_category_group,Information and communication,Netherlands,Female,2012,0.4,45.4,40.1
573334,4th_category_group,Information and communication,Netherlands,Female,2013,0.4,44.9,41.7
573335,4th_category_group,Information and communication,Netherlands,Female,2014,0.4,45.1,43.2
573336,4th_category_group,Information and communication,Netherlands,Female,2015,0.4,46.7,43.5
573337,4th_category_group,Information and communication,Netherlands,Female,2016,0.4,47.4,43.0
573338,4th_category_group,Information and communication,Netherlands,Female,2017,0.4,52.4,44.3
573339,4th_category_group,Information and communication,Netherlands,Female,2018,0.4,52.8,45.7
573340,4th_category_group,Information and communication,Netherlands,Female,2019,0.3,55.4,48.4
573360,4th_category_group,Information and communication,Western,Male,2011,0.3,71.3,61.3
573361,4th_category_group,Information and communication,Western,Male,2012,0.3,71.0,64.1
573362,4th_category_group,Information and communication,Western,Male,2013,0.3,70.5,63.5
573363,4th_category_group,Information and communication,Western,Male,2014,0.3,68.9,60.0
573364,4th_category_group,Information and communication,Western,Male,2015,0.3,66.7,58.6
573365,4th_category_group,Information and communication,Western,Male,2016,0.4,70.0,61.4
573366,4th_category_group,Information and communication,Western,Male,2017,0.4,71.1,64.5
573367,4th_category_group,Information and communication,Western,Male,2018,0.4,70.1,64.8
573368,4th_category_group,Information and communication,Western,Male,2019,0.4,71.4,64.0
573402,4th_category_group,Information and communication,Non-western,Male,2011,0.1,61.0,59.8
573403,4th_category_group,Information and communication,Non-western,Male,2012,0.1,66.2,61.5
573404,4th_category_group,Information and communication,Non-western,Male,2013,0.1,68.2,62.7
573405,4th_category_group,Information and communication,Non-western,Male,2014,0.2,64.0,58.9
573406,4th_category_group,Information and communication,Non-western,Male,2015,0.2,63.0,58.2
573407,4th_category_group,Information and communication,Non-western,Male,2016,0.2,66.3,61.1
573408,4th_category_group,Information and communication,Non-western,Male,2017,0.2,68.4,62.3
573409,4th_category_group,Information and communication,Non-western,Male,2018,0.2,67.5,61.4
573410,4th_category_group,Information and communication,Non-western,Male,2019,0.2,67.9,62.3
574914,4th_category_group,Financial institutions,Netherlands,Male,2011,3.8,76.6,67.0
574915,4th_category_group,Financial institutions,Netherlands,Male,2012,3.7,76.6,67.3
574916,4th_category_group,Financial institutions,Netherlands,Male,2013,3.6,78.9,67.8
574917,4th_category_group,Financial institutions,Netherlands,Male,2014,3.6,79.3,68.8
574918,4th_category_group,Financial institutions,Netherlands,Male,2015,3.6,79.1,69.0
574919,4th_category_group,Financial institutions,Netherlands,Male,2016,4.6,80.6,70.8
574920,4th_category_group,Financial institutions,Netherlands,Male,2017,4.5,85.8,72.5
574921,4th_category_group,Financial institutions,Netherlands,Male,2018,4.6,82.5,72.9
574922,4th_category_group,Financial institutions,Netherlands,Male,2019,4.6,83.4,73.8
574923,4th_category_group,Financial institutions,Netherlands,Male,2020,4.7,85.6,75.0
574928,4th_category_group,Financial institutions,Netherlands,Female,2011,0.7,40.6,38.7
574929,4th_category_group,Financial institutions,Netherlands,Female,2012,0.7,43.4,39.0
574930,4th_category_group,Financial institutions,Netherlands,Female,2013,0.6,43.3,39.8
574931,4th_category_group,Financial institutions,Netherlands,Female,2014,0.6,45.4,41.1
574932,4th_category_group,Financial institutions,Netherlands,Female,2015,0.6,46.0,42.3
574933,4th_category_group,Financial institutions,Netherlands,Female,2016,0.7,47.8,44.0
574934,4th_category_group,Financial institutions,Netherlands,Female,2017,0.7,53.0,45.0
574935,4th_category_group,Financial institutions,Netherlands,Female,2018,0.7,54.1,46.3
574936,4th_category_group,Financial institutions,Netherlands,Female,2019,0.6,55.3,48.9
574956,4th_category_group,Financial institutions,Western,Male,2011,0.3,85.6,70.0
